dateString,Accounting,Administrative Assistance,Architecture,Arts & Entertainment,Banking & Finance,Childcare,Civil Engineering,Cleaning & Sanitation,Community & Social Service,Construction,Customer Service,Data & Analytics,Dental,Driving,Education & Instruction,Electrical Engineering,Food Preparation & Service,Headline,Hospitality & Tourism,Human Resources,"IT Infrastructure, Operations & Support",IT Systems & Solutions,Industrial Engineering,Installation & Maintenance,Legal,Loading & Stocking,Logistic Support,Management,Marketing,Media & Communications,Medical Information,Medical Technician,Nursing,Personal Care & Home Health,Pharmacy,Physicians & Surgeons,Production & Manufacturing,Project Management,Retail,Sales,Scientific Research & Development,Security & Public Safety,Software Development,Sports,Therapy,Veterinary
2020-10-22,93.82,89.44,63.05,71.25,89.12,94.2,73.78,111.86,89.16,132.27,97.31,73.71,114.12,122.5,79.21,79.85,92.89,95.89,61.3,76.23,80.38,71.7,81.54,105.28,78.89,145.17,88.96,91.69,73.42,72.2,106.04,106.92,108.53,123.47,98.99,92.98,116.98,74.43,108.06,83.62,93.87,104.46,79.73,66.1,88.07,121.84
2020-10-23,93.95,89.58,63.07,71.32,89.34,94.24,73.92,111.84,89.52,132.1,97.54,73.74,113.72,123.1,79.71,79.94,92.86,96.06,61.41,76.41,80.37,71.87,81.65,105.46,79.08,145.43,89.09,91.74,73.61,72.14,106.21,107.2,108.85,123.66,99.02,93.35,117.18,74.65,108.21,83.78,94.06,104.74,79.96,66.7,88.42,121.89
2020-10-24,94.3,89.93,63.23,71.7,89.85,94.3,74.25,111.78,89.93,131.97,97.97,73.91,113.36,123.94,80.27,80.18,92.92,96.34,61.51,76.71,80.45,72.15,81.82,105.66,79.27,145.75,89.31,91.99,73.78,72.36,106.5,107.43,109.16,123.89,99.01,93.68,117.56,74.9,108.59,84.09,94.42,105.07,80.21,67.34,88.8,121.83
2020-10-25,94.5,90.09,63.23,71.74,90.3,94.16,74.32,111.6,90.32,131.61,98.13,73.97,112.85,124.43,80.73,80.25,92.89,96.5,61.5,76.94,80.49,72.33,81.89,105.74,79.4,145.91,89.38,92.13,73.94,72.27,106.72,107.63,109.46,123.97,98.94,94.0,117.7,75.09,108.73,84.28,94.61,105.26,80.4,67.94,89.11,121.76
2020-10-26,94.67,90.25,63.27,71.66,90.86,94.04,74.42,111.38,90.66,131.28,98.32,74.05,112.36,125.14,81.16,80.34,92.88,96.67,61.6,77.17,80.48,72.5,82.0,105.82,79.45,146.09,89.43,92.34,74.11,72.2,106.95,107.83,109.72,124.1,98.84,94.26,117.87,75.26,108.93,84.46,94.81,105.42,80.58,68.53,89.41,121.7
2020-10-27,94.89,90.69,63.34,71.61,91.28,94.05,74.48,111.24,90.96,131.02,98.47,74.13,112.06,125.55,81.56,80.4,92.87,96.81,61.6,77.38,80.46,72.72,82.13,105.91,79.55,146.31,89.39,92.41,74.21,72.19,107.17,107.96,109.93,124.14,98.62,94.4,118.07,75.42,109.05,84.55,95.03,105.58,80.83,69.09,89.67,121.61
2020-10-28,95.06,91.07,63.37,71.47,91.52,93.85,74.66,111.13,91.13,130.74,98.55,74.23,111.77,126.1,81.71,80.59,92.84,96.9,61.63,77.48,80.47,72.87,82.22,105.97,79.58,146.55,89.46,92.46,74.38,72.2,107.3,108.1,110.03,124.21,98.42,94.3,118.18,75.48,109.08,84.69,95.28,105.54,81.05,69.32,89.78,121.49
2020-10-29,95.52,91.48,63.49,71.57,91.73,93.74,74.89,111.12,91.29,130.58,98.62,74.46,111.53,126.4,81.87,80.84,92.84,97.02,61.78,77.69,80.55,73.06,82.34,106.04,79.7,146.83,89.52,92.53,74.58,72.33,107.52,108.31,110.23,124.34,98.18,94.23,118.39,75.62,108.96,84.89,95.59,105.42,81.24,69.46,90.02,121.49
2020-10-30,96.23,91.92,63.62,71.6,91.91,93.79,75.03,111.04,91.46,130.68,98.64,74.66,111.48,126.72,82.04,81.03,92.83,97.12,61.81,77.81,80.59,73.18,82.44,106.16,79.79,147.04,89.59,92.55,74.72,72.7,107.77,108.52,110.39,124.5,98.09,94.32,118.6,75.63,108.83,84.94,95.9,105.41,81.3,69.54,90.25,121.53
2020-10-31,96.87,92.28,63.73,71.63,92.02,93.86,75.14,110.92,91.58,130.75,98.55,74.92,111.47,127.09,82.17,81.15,92.76,97.16,61.76,77.92,80.65,73.36,82.59,106.23,79.92,147.18,89.65,92.52,74.93,73.13,107.96,108.71,110.45,124.59,97.99,94.24,118.65,75.72,108.55,84.73,96.27,105.36,81.46,69.56,90.46,121.67
2020-11-01,97.48,92.59,63.88,71.78,92.01,93.95,75.22,110.77,91.66,130.69,98.46,75.15,111.35,127.56,82.34,81.24,92.76,97.21,61.87,78.02,80.67,73.52,82.73,106.26,80.0,147.23,89.74,92.6,75.15,73.52,108.11,108.85,110.44,124.67,97.89,94.2,118.63,75.78,108.28,84.45,96.62,105.61,81.65,69.52,90.62,121.71
2020-11-02,98.09,92.87,63.97,71.81,91.98,93.97,75.28,110.6,91.78,130.55,98.35,75.37,111.2,127.82,82.47,81.31,92.76,97.23,61.73,78.11,80.75,73.69,82.83,106.25,80.09,147.37,89.67,92.7,75.34,73.88,108.26,108.99,110.47,124.68,97.76,94.2,118.52,75.87,107.93,84.18,96.9,105.54,81.82,69.43,90.74,121.71
2020-11-03,98.66,92.86,64.0,71.77,91.9,93.94,75.37,110.35,91.9,130.4,98.24,75.57,111.06,127.51,82.62,81.39,92.77,97.21,61.76,78.17,80.82,73.79,82.9,106.23,80.1,147.48,89.64,92.68,75.63,74.21,108.43,109.15,110.6,124.66,97.71,94.36,118.4,75.9,107.48,84.11,97.11,105.43,81.87,69.39,90.96,121.7
2020-11-04,99.24,92.82,64.16,71.79,91.93,93.94,75.36,110.07,92.03,130.32,98.12,75.78,110.73,127.16,82.74,81.37,92.79,97.22,61.76,78.28,80.92,73.93,83.04,106.21,80.11,147.46,89.57,92.79,75.65,74.45,108.53,109.27,110.71,124.56,97.66,94.49,118.3,75.97,107.23,84.01,97.29,105.37,81.97,69.42,91.17,121.64
2020-11-05,99.82,92.72,64.21,71.65,92.01,93.87,75.3,109.73,92.12,130.2,97.97,75.93,110.29,126.74,82.78,81.26,92.76,97.18,61.61,78.27,80.97,74.05,83.2,106.12,80.02,147.45,89.39,92.84,75.59,74.52,108.62,109.37,110.77,124.49,97.66,94.68,118.17,75.99,107.02,83.89,97.41,105.3,82.13,69.42,91.34,120.96
2020-11-06,100.23,92.63,64.32,71.61,92.13,93.8,75.33,109.49,92.22,130.15,97.89,76.11,109.75,126.81,82.88,81.29,92.71,97.21,61.92,78.31,81.14,74.25,83.45,106.25,80.05,147.5,89.22,92.97,75.62,74.5,108.68,109.48,110.89,124.35,97.65,94.73,118.06,76.13,106.79,83.86,97.56,105.33,82.4,69.4,91.51,120.86
2020-11-07,100.66,92.54,64.35,71.54,92.24,93.72,75.44,109.45,92.29,130.22,97.87,76.19,109.29,126.64,82.96,81.35,92.66,97.29,62.27,78.34,81.23,74.36,83.63,106.5,80.01,147.5,89.1,93.08,75.69,74.34,108.69,109.64,111.08,124.33,97.71,94.78,117.99,76.2,106.93,84.05,97.71,105.41,82.53,69.35,91.7,120.78
2020-11-08,101.17,92.52,64.36,71.56,92.45,93.71,75.66,109.51,92.45,130.47,97.87,76.38,109.04,126.47,83.1,81.5,92.5,97.37,62.61,78.4,81.38,74.53,83.86,106.82,80.09,147.59,89.01,92.99,75.69,74.37,108.8,109.87,111.38,124.38,97.83,94.89,118.06,76.35,107.05,84.31,97.97,105.25,82.69,69.37,91.97,120.77
2020-11-09,101.67,92.48,64.42,71.61,92.61,93.63,75.86,109.48,92.55,130.71,97.81,76.55,108.77,126.38,83.23,81.63,92.28,97.46,63.04,78.46,81.48,74.68,84.07,107.14,80.12,147.47,89.08,92.99,75.71,74.48,108.87,110.08,111.62,124.37,98.0,94.94,118.2,76.47,107.25,84.59,98.16,105.35,82.82,69.42,92.23,120.8
2020-11-10,102.14,92.42,64.57,71.66,92.66,93.51,76.11,109.4,92.59,130.9,97.7,76.62,108.34,126.77,83.36,81.83,92.06,97.55,63.37,78.51,81.63,74.8,84.31,107.52,80.19,147.27,89.17,93.07,75.65,74.55,108.81,110.2,111.75,124.39,98.01,94.74,118.33,76.63,107.6,84.7,98.35,105.49,82.95,69.45,92.43,120.72
2020-11-11,102.61,92.39,64.66,71.75,92.7,93.31,76.37,109.38,92.65,131.12,97.62,76.77,108.19,127.22,83.5,82.03,91.85,97.64,63.65,78.62,81.73,74.89,84.51,107.94,80.33,147.0,89.31,93.09,75.8,74.72,108.84,110.38,111.9,124.34,98.11,94.68,118.45,76.8,107.8,84.73,98.43,105.54,83.04,69.43,92.67,120.69
2020-11-12,103.27,92.31,64.76,71.82,92.59,92.97,76.6,109.32,92.62,131.17,97.49,76.86,108.22,127.69,83.55,82.18,91.58,97.71,63.95,78.78,81.83,74.94,84.64,108.32,80.45,146.82,89.4,93.14,76.15,74.89,108.84,110.5,112.09,124.2,98.16,94.61,118.57,76.95,108.03,84.75,98.6,105.51,83.15,69.34,92.81,121.19
2020-11-13,103.54,92.19,64.85,71.9,92.1,92.64,76.78,109.3,92.55,131.1,97.35,77.04,108.38,127.58,83.53,82.32,91.37,97.75,63.9,78.93,81.91,75.01,84.73,108.54,80.71,146.43,89.7,93.14,76.47,75.17,108.87,110.65,112.27,124.09,98.19,94.56,118.66,77.07,108.31,84.73,98.89,105.47,83.28,69.3,92.94,121.05
2020-11-14,103.31,91.74,64.93,71.6,91.28,92.25,76.67,108.68,92.45,129.47,96.88,77.08,108.43,126.48,83.38,82.13,91.13,97.5,63.81,78.86,81.84,74.86,84.5,107.83,80.75,145.88,89.59,92.96,76.57,75.35,108.73,110.62,112.38,123.88,98.09,94.42,118.56,77.0,108.1,84.49,98.76,105.21,83.34,69.26,93.0,120.84
2020-11-15,103.34,91.65,65.1,72.0,90.96,91.82,76.8,108.2,92.36,127.93,96.77,77.36,108.45,125.54,83.36,82.22,90.93,97.42,64.02,79.0,81.92,75.0,84.61,107.27,81.01,145.62,89.72,93.02,76.94,75.71,108.72,110.65,112.57,123.68,98.04,94.41,118.72,77.09,108.07,84.38,99.1,105.08,83.58,69.24,93.06,120.63
2020-11-16,103.36,91.59,65.28,72.09,90.59,91.52,76.99,107.78,92.28,126.49,96.68,77.66,108.55,124.5,83.39,82.36,90.73,97.3,63.98,79.14,82.0,75.15,84.73,106.76,81.3,145.4,89.84,92.88,77.34,76.04,108.69,110.72,112.7,123.56,97.93,94.47,118.85,77.22,107.89,84.18,99.43,105.04,83.88,69.05,93.17,120.41
2020-11-17,103.67,91.54,65.41,72.17,90.13,91.23,77.05,107.42,92.29,125.06,96.62,78.07,108.81,124.37,83.29,82.36,90.5,97.2,63.93,79.33,81.99,75.36,84.84,106.08,81.54,145.14,89.81,92.87,77.79,76.37,108.74,110.81,112.87,123.52,98.18,94.7,118.9,77.34,107.45,83.98,99.78,104.95,84.2,68.83,93.28,120.25
2020-11-18,103.7,91.77,65.55,72.23,89.8,91.0,77.0,106.87,92.3,123.49,96.52,78.4,108.97,124.05,83.18,82.4,90.25,97.12,63.85,79.46,82.04,75.69,85.02,105.33,81.76,145.01,89.77,92.84,78.21,76.62,108.78,110.88,113.15,123.54,98.43,94.87,118.9,77.51,107.01,83.96,100.23,104.92,84.62,68.74,93.39,120.07
2020-11-19,103.69,92.05,65.69,72.26,89.73,90.72,77.0,106.27,92.34,121.88,96.39,78.78,108.88,123.71,83.04,82.51,90.05,97.03,63.8,79.55,82.06,76.07,85.17,104.5,81.99,144.66,89.82,92.8,78.47,76.82,108.88,111.01,113.46,123.6,98.64,95.08,118.81,77.67,106.5,83.91,100.62,104.96,85.0,68.56,93.49,119.81
2020-11-20,104.08,92.33,65.76,72.3,90.17,90.36,77.07,105.65,92.48,120.28,96.29,79.11,108.7,123.53,82.97,82.57,89.86,96.94,63.69,79.67,82.1,76.4,85.42,103.65,81.99,144.28,89.76,92.71,78.75,76.93,109.03,111.19,113.8,123.66,98.83,95.34,118.64,77.79,105.88,83.82,100.87,104.88,85.37,68.39,93.64,119.68
2020-11-21,104.95,92.95,65.95,72.6,90.99,89.99,77.24,105.47,92.6,120.12,96.46,79.56,108.42,124.53,83.12,82.99,89.71,97.08,63.61,79.96,82.34,76.92,86.0,103.62,82.23,144.18,89.98,92.76,79.13,77.09,109.26,111.39,113.98,123.7,99.17,95.59,118.64,78.11,105.55,83.95,101.25,104.97,85.79,68.29,93.74,118.82
2020-11-22,105.57,93.26,66.08,72.27,91.41,89.6,77.12,105.09,92.68,119.83,96.36,79.76,108.11,125.38,83.03,83.09,89.51,97.08,63.16,80.07,82.41,77.11,86.23,103.43,82.26,143.72,89.98,92.77,79.3,77.12,109.39,111.55,114.06,123.69,99.54,95.81,118.41,78.23,105.15,84.02,101.21,104.91,85.98,68.18,93.84,117.93
2020-11-23,106.23,93.6,66.2,72.36,91.88,89.3,76.98,104.77,92.82,119.66,96.3,79.97,107.84,126.19,82.93,83.2,89.38,97.12,63.01,80.18,82.55,77.36,86.47,103.29,82.33,143.34,90.04,92.73,79.5,77.22,109.57,111.71,114.25,123.74,99.87,96.0,118.26,78.35,104.76,84.15,101.21,104.93,86.23,68.27,93.97,117.09
2020-11-24,106.58,93.84,66.28,72.4,92.35,88.84,76.93,104.36,92.88,119.34,96.19,80.14,107.51,126.26,82.91,83.38,89.24,97.13,62.86,80.24,82.74,77.56,86.73,103.19,82.45,142.97,90.11,92.73,79.58,77.22,109.64,111.83,114.41,123.77,100.01,96.13,118.08,78.45,104.66,84.26,101.17,104.89,86.41,68.32,93.91,116.19
2020-11-25,107.14,93.71,66.3,72.49,92.62,88.27,76.94,103.97,92.85,118.96,96.04,80.28,107.09,126.25,82.87,83.54,89.11,97.06,62.7,80.28,82.83,77.64,86.87,103.06,82.57,142.3,90.1,92.74,79.67,77.29,109.56,111.85,114.19,123.67,100.11,96.28,117.92,78.5,104.55,84.21,101.16,104.75,86.55,68.14,93.76,115.14
2020-11-26,109.34,93.58,66.38,72.58,92.97,87.75,77.0,103.6,92.89,118.64,95.91,80.42,106.74,126.33,82.93,83.67,88.94,97.04,62.37,80.35,82.91,77.72,86.99,102.96,82.64,141.58,90.03,92.78,79.76,77.41,109.48,111.97,114.22,123.65,100.4,96.46,117.76,78.61,104.48,84.15,101.22,104.56,86.71,68.07,93.67,114.36
2020-11-27,111.4,93.37,66.47,72.63,93.19,87.07,76.97,103.11,92.79,118.15,95.69,80.47,106.22,126.05,82.89,83.83,88.71,96.93,62.01,80.32,82.92,77.79,87.05,102.73,82.62,140.92,89.92,92.71,79.71,77.48,109.26,111.93,114.12,123.53,100.66,96.56,117.53,78.68,104.31,84.05,101.08,104.36,86.79,67.95,93.43,113.42
2020-11-28,113.36,93.08,66.42,72.69,93.24,86.29,77.05,102.59,92.66,117.61,95.5,80.47,105.76,125.75,82.75,83.91,88.48,96.81,61.65,80.24,82.83,77.84,87.07,102.47,82.54,140.16,89.81,92.74,79.69,77.47,109.04,111.96,114.15,123.44,100.82,96.75,117.27,78.72,104.12,83.91,101.2,104.1,86.91,67.76,93.21,113.24
2020-11-29,115.26,92.69,66.28,72.6,93.32,85.38,77.07,102.06,92.5,116.94,95.2,80.41,105.21,125.21,82.62,83.91,88.22,96.61,61.28,80.1,82.7,77.83,87.03,102.13,82.32,139.32,89.62,92.61,79.58,77.34,108.6,111.84,114.1,123.33,100.87,96.79,116.84,78.73,103.81,83.67,101.18,103.8,87.01,67.48,92.93,112.99
2020-11-30,117.15,92.3,66.11,72.44,93.35,84.5,77.11,101.49,92.3,116.27,94.88,80.34,104.68,124.99,82.51,83.93,87.97,96.43,60.92,79.96,82.52,77.79,86.98,101.79,82.16,138.45,89.39,92.62,79.43,77.14,108.18,111.73,114.06,123.16,101.03,96.82,116.41,78.71,103.58,83.43,101.1,103.42,87.03,67.26,92.61,112.74
2020-12-01,118.94,91.88,65.91,72.24,93.31,83.68,76.97,100.93,92.05,115.49,94.51,80.06,104.1,124.49,82.31,83.84,87.67,96.16,60.48,79.69,82.25,77.65,86.73,101.36,81.78,137.61,89.06,92.41,79.24,76.87,107.87,111.61,113.92,122.88,101.1,96.77,115.98,78.55,103.12,83.15,100.86,102.94,86.83,67.0,92.3,112.51
2020-12-02,120.82,91.48,65.66,71.88,93.27,83.02,76.83,100.35,91.84,114.85,94.17,79.92,103.54,124.27,82.22,83.63,87.39,95.94,60.09,79.44,81.96,77.52,86.56,100.96,81.37,136.87,88.81,92.26,79.12,76.58,107.64,111.54,114.0,122.69,101.26,96.77,115.61,78.45,102.54,82.87,100.64,102.09,86.74,66.83,91.97,112.39
2020-12-03,120.65,91.15,65.39,71.55,93.16,82.57,76.65,99.84,91.58,114.27,94.15,79.86,103.06,124.11,82.13,83.44,87.16,95.72,59.89,79.17,81.78,77.37,86.4,100.64,81.15,136.33,88.6,92.16,79.09,76.3,107.46,111.4,113.85,122.4,101.39,96.74,115.31,78.33,102.01,82.69,100.48,101.22,86.72,66.67,91.64,112.18
2020-12-04,120.64,90.91,65.14,71.29,93.16,82.39,76.53,99.47,91.44,113.84,94.07,79.88,102.6,123.34,81.92,83.27,86.94,95.56,59.75,79.01,81.67,77.24,86.29,100.46,81.16,135.77,88.49,92.22,79.19,76.1,107.38,111.38,113.72,122.27,101.71,96.78,115.2,78.27,101.62,82.6,100.5,100.15,86.85,66.62,91.38,112.08
2020-12-05,120.78,90.79,65.01,71.14,93.4,82.41,76.47,99.22,91.4,113.56,94.07,79.91,102.32,123.22,81.69,83.14,86.72,95.47,59.7,79.03,81.55,77.13,86.2,100.35,81.24,135.28,88.49,92.22,79.36,76.12,107.42,111.42,113.71,122.15,102.25,96.92,115.24,78.25,101.15,82.63,100.42,99.18,87.01,66.62,91.13,112.03
