__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-02-27,US,United States,arch,Architecture,TOTAL,100.76
HiringLabSectoralPosting,2020-02-27,US,United States,arts,Arts & Entertainment,TOTAL,97.88
HiringLabSectoralPosting,2020-02-27,US,United States,childcare,Childcare,TOTAL,98.72
HiringLabSectoralPosting,2020-02-27,US,United States,engcivil,Civil Engineering,TOTAL,100.15
HiringLabSectoralPosting,2020-02-27,US,United States,finance,Banking & Finance,TOTAL,104.69
HiringLabSectoralPosting,2020-02-28,US,United States,accounting,Accounting,TOTAL,100.99
HiringLabSectoralPosting,2020-02-28,US,United States,admin,Administrative Assistance,TOTAL,100.39
HiringLabSectoralPosting,2020-02-28,US,United States,arch,Architecture,TOTAL,100.62
HiringLabSectoralPosting,2020-02-28,US,United States,arts,Arts & Entertainment,TOTAL,97.74
HiringLabSectoralPosting,2020-02-28,US,United States,childcare,Childcare,TOTAL,98.73
HiringLabSectoralPosting,2020-02-28,US,United States,engcivil,Civil Engineering,TOTAL,100.2
HiringLabSectoralPosting,2020-02-28,US,United States,finance,Banking & Finance,TOTAL,104.85
HiringLabSectoralPosting,2020-02-29,US,United States,accounting,Accounting,TOTAL,101.75
HiringLabSectoralPosting,2020-02-29,US,United States,admin,Administrative Assistance,TOTAL,100.79
HiringLabSectoralPosting,2020-02-29,US,United States,arch,Architecture,TOTAL,100.5
HiringLabSectoralPosting,2020-02-29,US,United States,arts,Arts & Entertainment,TOTAL,97.79
HiringLabSectoralPosting,2020-02-29,US,United States,childcare,Childcare,TOTAL,98.65
HiringLabSectoralPosting,2020-02-29,US,United States,engcivil,Civil Engineering,TOTAL,100.44
HiringLabSectoralPosting,2020-02-29,US,United States,finance,Banking & Finance,TOTAL,105.35
HiringLabSectoralPosting,2020-03-01,US,United States,accounting,Accounting,TOTAL,102.51
HiringLabSectoralPosting,2020-03-01,US,United States,admin,Administrative Assistance,TOTAL,100.67
