__typename,dateString,countryCode,countryName,sectorCode,sectorName,postingType,value
HiringLabSectoralPosting,2020-03-07,US,United States,customer,Customer Service,TOTAL,98.21
HiringLabSectoralPosting,2020-03-07,US,United States,driver,Driving,TOTAL,101.77
HiringLabSectoralPosting,2020-03-07,US,United States,math,Data & Analytics,TOTAL,101.03
HiringLabSectoralPosting,2020-03-07,US,United States,meddental,Dental,TOTAL,99.89
HiringLabSectoralPosting,2020-03-07,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.8
HiringLabSectoralPosting,2020-03-07,US,United States,service,Community & Social Service,TOTAL,100.18
HiringLabSectoralPosting,2020-03-08,US,United States,construction,Construction,TOTAL,100.41
HiringLabSectoralPosting,2020-03-08,US,United States,customer,Customer Service,TOTAL,98.01
HiringLabSectoralPosting,2020-03-08,US,United States,driver,Driving,TOTAL,101.45
HiringLabSectoralPosting,2020-03-08,US,United States,math,Data & Analytics,TOTAL,100.94
HiringLabSectoralPosting,2020-03-08,US,United States,meddental,Dental,TOTAL,99.45
HiringLabSectoralPosting,2020-03-08,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.69
HiringLabSectoralPosting,2020-03-08,US,United States,service,Community & Social Service,TOTAL,100.06
HiringLabSectoralPosting,2020-03-09,US,United States,construction,Construction,TOTAL,100.39
HiringLabSectoralPosting,2020-03-09,US,United States,customer,Customer Service,TOTAL,97.73
HiringLabSectoralPosting,2020-03-09,US,United States,driver,Driving,TOTAL,100.98
HiringLabSectoralPosting,2020-03-09,US,United States,math,Data & Analytics,TOTAL,100.74
HiringLabSectoralPosting,2020-03-09,US,United States,meddental,Dental,TOTAL,98.58
HiringLabSectoralPosting,2020-03-09,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.39
HiringLabSectoralPosting,2020-03-09,US,United States,service,Community & Social Service,TOTAL,99.98
HiringLabSectoralPosting,2020-03-10,US,United States,construction,Construction,TOTAL,100.37
HiringLabSectoralPosting,2020-03-10,US,United States,customer,Customer Service,TOTAL,97.51
HiringLabSectoralPosting,2020-03-10,US,United States,driver,Driving,TOTAL,100.23
HiringLabSectoralPosting,2020-03-10,US,United States,math,Data & Analytics,TOTAL,100.63
HiringLabSectoralPosting,2020-03-10,US,United States,meddental,Dental,TOTAL,97.86
HiringLabSectoralPosting,2020-03-10,US,United States,sanitation,Cleaning & Sanitation,TOTAL,98.09
HiringLabSectoralPosting,2020-03-10,US,United States,service,Community & Social Service,TOTAL,99.92
HiringLabSectoralPosting,2020-03-11,US,United States,construction,Construction,TOTAL,100.22
HiringLabSectoralPosting,2020-03-11,US,United States,customer,Customer Service,TOTAL,97.33
HiringLabSectoralPosting,2020-03-11,US,United States,driver,Driving,TOTAL,99.46
HiringLabSectoralPosting,2020-03-11,US,United States,math,Data & Analytics,TOTAL,100.5
HiringLabSectoralPosting,2020-03-11,US,United States,meddental,Dental,TOTAL,97.75
HiringLabSectoralPosting,2020-03-11,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.88
HiringLabSectoralPosting,2020-03-11,US,United States,service,Community & Social Service,TOTAL,99.76
HiringLabSectoralPosting,2020-03-12,US,United States,construction,Construction,TOTAL,100.02
HiringLabSectoralPosting,2020-03-12,US,United States,customer,Customer Service,TOTAL,97.16
HiringLabSectoralPosting,2020-03-12,US,United States,driver,Driving,TOTAL,98.78
HiringLabSectoralPosting,2020-03-12,US,United States,math,Data & Analytics,TOTAL,100.4
HiringLabSectoralPosting,2020-03-12,US,United States,meddental,Dental,TOTAL,97.62
HiringLabSectoralPosting,2020-03-12,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.52
HiringLabSectoralPosting,2020-03-12,US,United States,service,Community & Social Service,TOTAL,99.71
HiringLabSectoralPosting,2020-03-13,US,United States,construction,Construction,TOTAL,99.87
HiringLabSectoralPosting,2020-03-13,US,United States,customer,Customer Service,TOTAL,97.1
HiringLabSectoralPosting,2020-03-13,US,United States,driver,Driving,TOTAL,97.24
HiringLabSectoralPosting,2020-03-13,US,United States,math,Data & Analytics,TOTAL,100.17
HiringLabSectoralPosting,2020-03-13,US,United States,meddental,Dental,TOTAL,97.23
HiringLabSectoralPosting,2020-03-13,US,United States,sanitation,Cleaning & Sanitation,TOTAL,97.16
HiringLabSectoralPosting,2020-03-13,US,United States,service,Community & Social Service,TOTAL,99.68
HiringLabSectoralPosting,2020-03-14,US,United States,construction,Construction,TOTAL,99.77
HiringLabSectoralPosting,2020-03-14,US,United States,customer,Customer Service,TOTAL,97.34
HiringLabSectoralPosting,2020-03-14,US,United States,driver,Driving,TOTAL,96.24
HiringLabSectoralPosting,2020-03-14,US,United States,math,Data & Analytics,TOTAL,100.05
HiringLabSectoralPosting,2020-03-14,US,United States,meddental,Dental,TOTAL,96.75
HiringLabSectoralPosting,2020-03-14,US,United States,sanitation,Cleaning & Sanitation,TOTAL,96.66
HiringLabSectoralPosting,2020-03-14,US,United States,service,Community & Social Service,TOTAL,99.56
HiringLabSectoralPosting,2020-03-15,US,United States,construction,Construction,TOTAL,99.6
HiringLabSectoralPosting,2020-03-15,US,United States,customer,Customer Service,TOTAL,97.39
HiringLabSectoralPosting,2020-03-15,US,United States,driver,Driving,TOTAL,95.84
HiringLabSectoralPosting,2020-03-15,US,United States,math,Data & Analytics,TOTAL,99.88
HiringLabSectoralPosting,2020-03-15,US,United States,meddental,Dental,TOTAL,96.34
HiringLabSectoralPosting,2020-03-15,US,United States,sanitation,Cleaning & Sanitation,TOTAL,96.05
HiringLabSectoralPosting,2020-03-15,US,United States,service,Community & Social Service,TOTAL,99.3
HiringLabSectoralPosting,2020-03-16,US,United States,construction,Construction,TOTAL,99.44
